Gouverneur Morris,George Clinton,Oct. 7 1779
John Fell,Diary,Oct. 8-9 1779
Cornelius Harnett,Thomas Burke,Oct. 9 1779
Henry Laurens,Benjamin Lincoln,Oct. 9 1779
A Committee of Congress,Thomas Johnsonjr.,Oct. 9 1779
John Fell,Diary,Oct. 10-12 1779
Richard Henry Lee,Arthur Lee,Oct. 12 1779
The Virginia Delegates,Benjamin Harrison,Oct. 12 1779
Henry Laurens,Richard Henry Lee,Oct. 12 1779
Henry Marchant,William Greene,Oct. 12 1779
Elbridge Gerry,John Adams,Oct. 12 1779
Woodbury Langdon,Meshech Weare,Oct. 12 1779
James Lovell,Richard Henry Lee,Oct. 13 1779
John Fell,Diary,Oct. 13-14 1779
James Lovell,Arthur Lee,Oct. 14 1779
James Lovell,Arthur Lee,Oct. 14 1779
Samuel Holten,Jeremiah Pov^rell,Oct. 15 1779
John Armstrong,George Washington,Oct. 15 1779
John Fell,Diary,Oct. 15-16 1779
Nathaniel Peabody,Josiah Bartlett,Oct. 18 1779
The Committee of Foreign Affairs,William Carmichael,Oct. 18 1779
John Fell,Diary,Oct. 18-19 1779
Henry Laurens,Jonathan Trumbull,Oct. 19 1779
Woodbury Langdon,Meshech Weare,Oct. 19 1779
John Fell,Diary,Oct. 20-21 1779
Samuel Holten,Diary,Oct. 20-21 1779
Gouverneur Morris,George Washington,Oct. 21 1779
John Fell,Diary,Oct. 22-24 1779
Samuel Holten,Diary,Oct. 22-24 1779
Daniel of St. Thomas Jenifer,Thomas Johnsonjr.,Oct. 25 1779
John Fell,Diary,Oct. 25-26 1779
James Lovell,Richard Henry Lee,Oct. 26 1779
Nathaniel Peabody,Meshech Weare,Oct. 26 1779
Henry Marchant,William Greene,Oct. 26 1779
John Fell,Diary,Oct. 27-28 1779
John Fell,Diary,Oct. 29-30 1779
John Armstrong,William Irvine,Oct. 30 1779
Thomas Burke,the North Carolina Assembly,Oct. 31 1779
Thomas Burke,Arthur Middleton,Nov. 1 1779
Jesse Root,Oliver Ellsworth,Nov. 1 1779
John Fell,Diary. Nov. 1-2 1779
Cornelius Harnett,Richard Caswell,Nov. 2 1779
The Virginia Delegates,Benjamin Harrison,Nov. 2 1779
Samuel Holten,Diary,Nov. 3 1779
John Fell,Diary. Nov. 3-4 1779
The North Carolina Delegates,Richard Caswell,Nov. 4 1779
Nathaniel Peabody,Josiah Bartlett,Nov. 5 1779
John Fell,Diary,Nov. 5-6 1779
Thomas McKean,John Adams,Nov. 8 1779
William Sharpe,Richard Caswell,Nov. 8 1779
John Fell,Diary,Nov. 8-9 1779
Samuel Huntington,Thomas Jefferson,Nov. 9 1779
Cyrus Griffin,Benjamin Harrison,Nov. 9 1779
John Fell,Diary,Nov. 10-11 1779
Samuel Holten,Diary,Nov. 10-11 1779
Samuel Holten,Jeremiah Powell,Nov. 11 1779
William Sharpe,Richard Caswell,Nov. 12 1779
Jesse Root,Jonathan Trumbull. Nov. 12 1779
William Churchill Houston,William Livingston,Nov. 12 1779
John Fell. Diary. Nov. 12-13 1779
Thomas McKean,William Augustus Atlee,Nov. 13 1779
Henry Marchant,William Greene,Nov. 14 1779
John Fell,Diary. Nov. 15-16 1779
Nathaniel Scudder,Richard Henry Lee,Nov. 16 1779
Henry Marchant,William Greene,Nov. 16 1779
The Massachusetts Delegates,Jeremiah Powell,Nov. 16 1779
Nathaniel Peabody,Meshech Weare,Nov. 16 1779
John Fell,Diary,Nov. 17-18 1779
Philip Schuyler,George Washington,Nov. 18 1779
The Massachusetts Delegates,Hancock and Adams,Nov. 19 1779
John Fell,Diary,Nov. 19-20 1779
Charles Thomson,the Several States,Nov. 20 1779
The New Jersey Delegates,William Livingston,Nov. 22 1779
John Fell,Diary,Nov. 22-23 1779
Cyrus Griffin,Benjamin Harrison,Nov. 23 1779
James Forbes to,Nov. 23 1779
John Fell,Diary,Nov. 24-25 1779
Jesse Root,Jeremiah Wadsworth,Nov. 26 1779
Samuel Huntington,Oliver Wolcott,Nov. 26 1779
John Fell,Diary,Nov. 26-27 1779
Samuel Huntington,Thomas Waring,Nov. 27 1779
Philip Schuyler,George Clinton,Nov. 29 1779
John Fell,Diary,Nov. 29-30 1779
The Rhode Island Delegates,William Greene,Nov. 30 1779
Robert R. Livingston,George Clinton,Nov. 30 1779
Nathaniel Peabody,Josiah Bartlett,Nov. 30 1779
Samuel Holten,Diary,Dec. 1-3  1779
William Sharpe,Richard Caswell,Dec. 5 1779
Nathaniel Scudder,Nathaniel Peabody,Dec. 8 1779
Samuel Huntington,William Shippenjr.,Dec. 8 1779
Samuel Holten,Diary,Dec. 8-11 1779
Samuel Huntington,William Livingston. Dec. 11 1779
Samuel Holten,Diary,Dec. 12-14 1779
Samuel Huntington,William Livingston,Dec. 14 1779
William Ellery,William Greene,Dec. 14 1779
Samuel Huntington,Thomas Johnsonjr.,Dec. 15 1779
John Armstrong,James Searle,Dec. 15 1779
James Lovell,Henry Laurens,Dec. 15 1779
James Lovell,Henry Laurens,Dec. 17 1779
Nathaniel Peabody,Henry Laurens,Dec. 17 1779
Samuel Huntington,Benjamin Lincoln,Dec. 18 1779
James Lovell,Richard Henry Lee,Dec. 18 1779
Roger Sherman,Jonathan Trumbull,Dec. 20 1779
Robert R. Livingston,Philip Schuyler,Dec. 20 1779
William Floyd,George Clinton,Dec. 21 1779
Samuel Huntington,Caesar Rodney,Dec. 21 1779
William EUery,William Greene,Dec. 21 1779
Woodbury Langdon,Nathaniel Peabody,Dec. 21 1779
James Lovell,Samuel Adams,Dec. 21 1779
Thomas Burke,Joseph Reed,Dec. 22 1779
Allen Jones,Richard Caswell,Dec. 22 1779
Samuel Holten,Diary,Dec. 22-24 1779
Nathaniel Peabody,J-osiah Bartlett,Dec. 24 1779
Roger Sherman,Jonathan Trumbull,Dec. 28 1779
Samuel Huntington,Nathanael Greene,Dec. 29 1779
Samuel Huntington,Richard Caswell,Dec. 30 1779
Cyrus Griffin,Ephraim Blaine,Dec 31 1779
