James Duane,George Washington,Dec. 9 1780
Samuel Huntington,George Washington,Dec. 9 1780
John Sullivan,Meshech Weare. Dec. 11 1780
James Madison,Joseph Jones,Dec. 12 1780
The Virginia Delegates,Thomas Jefferson,Dec. 12 (? 484 1780
John Mathews,Nathanael Greene,Dec. 12 1780
The Virginia Delegates,Thomas Jefferson,Dec. 13 1780
John Mathews,Nathanael Greene,Dec. 13 1780
John Witherspoon,William Livingston,Dec. 16 1780
Thomas McKean,John Adams,Dec. 18 1780
Oliver Wolcott,Jonathan Trumbull,Dec. 18 1780
James Madison,Joseph Jones,Dec. 19 1 1780
Abraham Gark,Elias Dayton,Dec. 19 1780
James Lovell,Samuel Holten,Dec. 19 1780
Samuel Huntington,the Chevalier de la Luzerne,Dec. 20 1780
James Lovell,Benjamin Franklin,Dec. 21 1780
Samuel Johnston,James Iredell,Dec. 21 1780
Samuel Huntington,the Several States,Dec. 22 1780
Oliver Wolcott,Samuel Lyman,Dec. 22 1780
Samuel Huntington,Jonathan Trumbull,Dec. 24 1780
Jesse Root,Oliver Ellsworth,Dec. 25 1780
Thomas McKean,John Dickinson,Dec. 25 1780
John Sullivan,Meshech Weare,Dec. 25 1780
John Sullivan,Meshech Weare,Dec. 25 1780
William Floyd,George Clinton,Dec. 26 1780
Thomas Burke,John Laurens,Dec. 26 1780
Oliver Wolcott,John Laurens,Dec. 27 1780
Jesse Root,Jonathan Trumbull,Dec. 27 1780
Samuel Huntington,Jonathan Trumbull,Dec. 29 1780
Ezekiel Cornell,William Greene,Dec. 30 1780
