Board of War,the Pennsylvania Council of Safety,Nov 21 1776
Samuel Chase,the Maryland Council of Safety,Nov 21 1776
Samuel Chase,the Maryland Council of Safety,Nov 23 1776
Benjamin Rumsey,Daniel of St. Thomas Jenifer,Nov 24 1776
Oliver Wolcott,Mrs. Wolcott,Nov 24 1776
Richard Henry Lee,Samuel Purviance,jr.,Nov 24 1776
Elbridge Gerry,Joseph Trumbull ( ?) ,Nov 26 1776
John Hancock,George Washington,Nov 26 1776
Samuel Chase,the Maryland Council of Safety,Nov 26 1776
Oliver Wolcott,Timothy Edwards,Nov 29 1776
Samuel Chase,the Maryland Council of Safety,Nov 30 1776
John Hancock,George Washington,Dec. 1 1776
Richard Henry Lee,Patrick Henry,Dec 3 1776
John Hancock,George Washington,Dec 4 1776
New York Delegates,the New York Convention,Dec 4 1776
Secret Committee,the Massachusetts Assembly,Dec 4 1776
Benjamin Rush,Diary,Dec. 5 1776
Samuel Adams,James Warren,Dec 6 1776
George Read,Mrs. Read,Dec 6 1776
Charles Carroll,Daniel of St. Thomas Jenifer,Dec 7 1776
William Paca,the Maryland Council of Safety,Dec 7 1776
Elbridge Gerry,Joseph Trumbull,Dec. 7 1776
Georgia Delegates,John Hancock,Dec 10 1776
Samuel Chase,James Nicholson,Dec 11 1776
Charles Thomson,George Washington,Dec 11 1776
Samuel Adams et at. ,George Washington,Dec 12 1776
Oliver Wolcott,Mrs. Wolcott,Dec 13 1776
Robert Morris,John Hancock,Dec 16 1776
Robert Morris,the Committee of Secret Correspondence,Dec 16 1776
Richard Henry Lee,Patrick Henry,Dec 18 1776
Benjamin Rumsey,Daniel of St. Thomas Jenifer ( ?),Dec 19 1776
Samuel Adams,Mrs. Adams,Dec 19 1776
John Hancock,the Maryland Convention,Dec. 20 (?) 180 1776
Charles Carroll,the Maryland Council of Safety,Dec 21 1776
Committee of Secret Correspondence,the Commissioners at Paris,Dec 21 1776
Robert Morris,the Commissioners at Paris,Dec 21 1776
John Hancock,George Washington,Dec. 21 1776
John Hancock,Robert Morris,Dec 23 1776
Robert Morris,George Washington,Dec 23 1776
William Whipple,Josiah Bartlett,Dec 23 1776
Samuel Chase,John Sullivan,Dec 24 1776
William Whipple,John Langdon,Dec 24 1776
Oliver Wolcott,Mrs. Wolcott,Dec 25 1776
Matthew Thornton,Meshech Weare,Dec 25 1776
William Ellery,Nicholas Cooke,Dec 25 1776
Samuel Adams,James Warren,Dec 25 1776
Francis Lewis,Robert Morris,Dec 26 1776
Robert Morris,George Washington,Dec 26 1776
Elbridge Gerry,Joseph Trumbull,Dec 26 1776
John Hancock,Joseph Trumbull,Dec 27 1776
Francis Lewis,the New York Committee of Safety,Dec 27 1776
John Hancock,Robert Morris,Dec 27 1776
Committee in Philadelphia,George Washington,Dec 28 1776
Committee in Philadelphia,John Hancock,Dec 28 1776
WiUiam Hooper,Robert Morris,Dec 28 1776
Benjamin Harrison,Robert Morris,Dec 29 1776
Committee of Secret Correspondence,the Commissioners at Paris,Dec 30 1776
William Whipple,Josiah Bartlett,Dec 31 1776
Committee in Philadelphia,George Washington,Dec 31 1776
William Ellery,Nicholas Cooke,Dec. 31 1776
William Hooper,Robert Morris,Dec. 31 1776
Thomas Nelson,jr.,Horatio Gates,Dec 31 1776
